"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"567138","22328","ROUND SNACK BOXES SET OF 4 FRUITS ",6,"9/16/2011 14:39",2.95,17652,"United Kingdom"
"564049","22893","MINI CAKE STAND T-LIGHT HOLDER",3,"8/22/2011 13:30",0.42,17585,"United Kingdom"
"552816","22487","WHITE WOOD GARDEN PLANT LADDER",1,"5/11/2011 12:47",9.95,15521,"United Kingdom"
"577813","23270","SET OF 2 CERAMIC PAINTED HEARTS ",12,"11/22/2011 9:06",1.45,14297,"United Kingdom"
"566290","23379","PACK OF 12 RED APPLE TISSUES",12,"9/11/2011 15:24",0.39,14456,"United Kingdom"
"568321","23366","SET 12 COLOURING PENCILS DOILY",16,"9/26/2011 13:36",0.65,13639,"United Kingdom"
"573904","23117","POPPY FIELDS CHOPPING BOARD",1,"11/1/2011 14:54",4.95,14505,"United Kingdom"
"574547","23282","FOLDING BUTTERFLY MIRROR IVORY ",1,"11/4/2011 15:08",0.83,17841,"United Kingdom"
"560723","23296","SET OF 6 TEA TIME BAKING CASES",3,"7/20/2011 13:53",1.25,16464,"United Kingdom"
"537868","22534","MAGIC DRAWING SLATE SPACEBOY ",24,"12/8/2010 16:49",0.42,12433,"Norway"
"575683","85066","CREAM SWEETHEART MINI CHEST",54,"11/10/2011 15:51",10.95,17389,"United Kingdom"
"576339","84580","MOUSE TOY WITH PINK T-SHIRT",4,"11/14/2011 15:27",4.13,14096,"United Kingdom"
"555400","22624","IVORY KITCHEN SCALES",32,"6/2/2011 17:50",7.65,14088,"United Kingdom"
"564308","22562","MONSTERS STENCIL CRAFT",12,"8/24/2011 12:36",1.25,13901,"United Kingdom"
"552864","22302","COFFEE MUG PEARS  DESIGN",6,"5/11/2011 17:13",2.55,13235,"United Kingdom"
"552302","21080","SET/20 RED RETROSPOT PAPER NAPKINS ",4,"5/8/2011 14:59",0.85,14606,"United Kingdom"
"539328","22083","PAPER CHAIN KIT RETROSPOT",6,"12/17/2010 9:37",2.95,13854,"United Kingdom"
"578995","21731","RED TOADSTOOL LED NIGHT LIGHT",6,"11/27/2011 15:59",1.65,15861,"United Kingdom"
"538816","22111","SCOTTIE DOG HOT WATER BOTTLE",3,"12/14/2010 12:35",4.95,16812,"United Kingdom"
"542905","21908","CHOCOLATE THIS WAY METAL SIGN",12,"2/1/2011 15:11",2.1,12540,"Spain"
"553385","20748","KENSINGTON COFFEE SET",1,"5/16/2011 15:53",12.75,16710,"United Kingdom"
"545158","22655","VINTAGE RED KITCHEN CABINET",1,"2/28/2011 13:28",125,15874,"United Kingdom"
"574836","23353","6 GIFT TAGS VINTAGE CHRISTMAS ",12,"11/7/2011 11:32",0.83,17623,"United Kingdom"
"569653","22029","SPACEBOY BIRTHDAY CARD",12,"10/5/2011 12:52",0.42,12451,"Switzerland"
"547514","22583","PACK OF 6 HANDBAG GIFT BOXES",6,"3/23/2011 14:00",2.55,17486,"United Kingdom"
"538369","21481","FAWN BLUE HOT WATER BOTTLE",4,"12/12/2010 11:06",2.95,17251,"United Kingdom"
"572058","21122","SET/10 PINK POLKADOT PARTY CANDLES",1,"10/20/2011 12:43",1.25,18252,"United Kingdom"
"553873","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",10,"5/19/2011 14:42",2.08,14859,"United Kingdom"
"577508","22533","MAGIC DRAWING SLATE BAKE A CAKE ",1,"11/20/2011 12:45",0.42,18127,"United Kingdom"
"559317","85049C","ROMANTIC PINKS RIBBONS ",1,"7/7/2011 14:03",1.25,17611,"United Kingdom"
"577539","22101","MIRROR MOSAIC VOTIVE HOLDER",6,"11/20/2011 14:24",2.1,14547,"United Kingdom"
"537825","22198","LARGE POPCORN HOLDER ",2,"12/8/2010 14:36",1.65,15005,"United Kingdom"
"577127","22835","HOT WATER BOTTLE I AM SO POORLY",4,"11/17/2011 19:27",4.95,16871,"United Kingdom"
"572751","22269","EGG CUP NATURAL CHICKEN",16,"10/25/2011 17:21",0.39,17449,"United Kingdom"
"574471","22739","RIBBON REEL CHRISTMAS SOCK BAUBLE",10,"11/4/2011 11:59",1.65,17677,"United Kingdom"
"572090","23355","HOT WATER BOTTLE KEEP CALM",2,"10/20/2011 14:33",4.95,13573,"United Kingdom"
"551344","15056N","EDWARDIAN PARASOL NATURAL",12,"4/28/2011 9:02",5.95,16187,"United Kingdom"
"563024","23042","PAPER LANTERN 7 POINT SNOW STAR",2,"8/11/2011 13:41",6.65,14639,"United Kingdom"
"538198","21867","PINK UNION JACK  LUGGAGE TAG",3,"12/10/2010 11:01",1.25,17827,"United Kingdom"
"579124","23249","VINTAGE RED ENAMEL TRIM PLATE",12,"11/28/2011 12:14",1.65,15721,"United Kingdom"
"556476","82484","WOOD BLACK BOARD ANT WHITE FINISH",4,"6/12/2011 12:08",7.95,17175,"United Kingdom"
"544462","22989","SET 2 PANTRY DESIGN TEA TOWELS",3,"2/20/2011 14:21",3.25,17050,"United Kingdom"
"536837","85049A","TRADITIONAL CHRISTMAS RIBBONS",6,"12/2/2010 18:15",1.25,14395,"United Kingdom"
"540410","22090","PAPER BUNTING RETROSPOT",6,"1/7/2011 10:04",2.95,12530,"Germany"
"554132","23155","KNICKERBOCKERGLORY MAGNET ASSORTED ",12,"5/23/2011 9:43",0.83,12360,"Austria"
"578068","23505","PLAYING CARDS I LOVE LONDON ",1,"11/22/2011 15:45",1.25,14505,"United Kingdom"
"544895","22430","ENAMEL WATERING CAN CREAM",4,"2/24/2011 12:22",4.95,14189,"United Kingdom"
"560782","23173","REGENCY TEAPOT ROSES ",2,"7/21/2011 10:10",9.95,14769,"United Kingdom"
"550532","20750","RED RETROSPOT MINI CASES",1,"4/19/2011 11:02",7.95,14606,"United Kingdom"
"567304","23401","RUSTIC MIRROR WITH LACE HEART",1,"9/19/2011 13:27",6.25,14704,"United Kingdom"
"562258","21535","RED RETROSPOT SMALL MILK JUG",1,"8/3/2011 15:28",2.55,16348,"United Kingdom"
"574077","20754","RETROSPOT RED WASHING UP GLOVES",1,"11/2/2011 15:56",2.1,17999,"United Kingdom"
"537042","22327","ROUND SNACK BOXES SET OF 4 SKULLS",1,"12/5/2010 10:45",2.95,13838,"United Kingdom"
"537418","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",1,"12/6/2010 15:13",2.95,17884,"United Kingdom"
"580364","22609","PENS ASSORTED SPACEBALL",36,"12/2/2011 16:34",0.19,13309,"United Kingdom"
"547079","22173","METAL 4 HOOK HANGER FRENCH CHATEAU",2,"3/20/2011 15:02",2.95,15408,"United Kingdom"
"581478","22791","T-LIGHT GLASS FLUTED ANTIQUE",12,"12/9/2011 8:59",1.25,17364,"United Kingdom"
"557145","23173","REGENCY TEAPOT ROSES ",2,"6/17/2011 10:43",9.95,17139,"United Kingdom"
"576592","72817","SET OF 2 CHRISTMAS DECOUPAGE CANDLE",10,"11/15/2011 14:47",0.79,13614,"United Kingdom"
"538379","21592","RETROSPOT CIGAR BOX MATCHES ",1,"12/12/2010 11:26",1.25,17126,"United Kingdom"
"549449","20685","DOORMAT RED RETROSPOT",2,"4/8/2011 14:12",7.95,14227,"United Kingdom"
"576857","22098","BOUDOIR SQUARE TISSUE BOX",1,"11/16/2011 15:52",0.39,12748,"United Kingdom"
"544074","22078","RIBBON REEL LACE DESIGN ",10,"2/15/2011 14:49",2.1,14156,"EIRE"
"546486","84692","BOX OF 24 COCKTAIL PARASOLS",2,"3/14/2011 11:41",0.42,15039,"United Kingdom"
"578468","84596G","SMALL CHOCOLATES PINK BOWL",16,"11/24/2011 12:33",0.42,16482,"United Kingdom"
"578953","47469","ASSORTED SHAPES PHOTO CLIP SILVER ",8,"11/27/2011 14:50",0.65,13546,"United Kingdom"
"559746","23245","SET OF 3 REGENCY CAKE TINS",5,"7/12/2011 11:16",4.95,16515,"United Kingdom"
"581433","84509G","SET OF 4 FAIRY CAKE PLACEMATS ",12,"12/8/2011 15:54",1.25,14911,"EIRE"
"567656","21380","WOODEN HAPPY BIRTHDAY GARLAND",2,"9/21/2011 14:40",5.79,14096,"United Kingdom"
"566397","47567B","TEA TIME KITCHEN APRON",1,"9/12/2011 12:54",5.95,17811,"United Kingdom"
"571656","23504","PLAYING CARDS JUBILEE UNION JACK",2,"10/18/2011 12:43",1.25,16393,"United Kingdom"
"550492","82484","WOOD BLACK BOARD ANT WHITE FINISH",2,"4/18/2011 14:44",7.95,14180,"United Kingdom"
"547649","20754","RETROSPOT RED WASHING UP GLOVES",3,"3/24/2011 12:02",2.1,18118,"United Kingdom"
"566495","22959","WRAP CHRISTMAS VILLAGE",25,"9/13/2011 11:14",0.42,15529,"United Kingdom"
"552290","71459","HANGING JAM JAR T-LIGHT HOLDER",12,"5/8/2011 13:32",0.85,16007,"United Kingdom"
"569897","22960","JAM MAKING SET WITH JARS",2,"10/6/2011 16:01",4.25,17813,"United Kingdom"
"569367","21519","GIN & TONIC DIET GREETING CARD ",12,"10/3/2011 15:28",0.42,13994,"United Kingdom"
"565994","22090","PAPER BUNTING RETROSPOT",2,"9/8/2011 11:46",2.95,13244,"United Kingdom"
"563564","22763","KEY CABINET MA CAMPAGNE",2,"8/17/2011 14:11",9.95,16633,"United Kingdom"
"538827","84509E","SET OF 4 CAROUSEL PLACEMATS ",24,"12/14/2010 12:59",1.25,14298,"United Kingdom"
"549021","22055","MINI CAKE STAND  HANGING STRAWBERY",8,"4/5/2011 16:13",1.65,13468,"United Kingdom"
"573665","20724","RED RETROSPOT CHARLOTTE BAG",10,"10/31/2011 16:24",0.85,13982,"United Kingdom"
"546998","21977","PACK OF 60 PINK PAISLEY CAKE CASES",1,"3/18/2011 13:32",0.55,16023,"United Kingdom"
"558552","23199","JUMBO BAG APPLES",100,"6/30/2011 12:42",1.75,13694,"United Kingdom"
"549251","21043","APRON MODERN VINTAGE COTTON",3,"4/7/2011 12:16",1.95,14449,"United Kingdom"
"544908","22129","PARTY CONES CANDY TREE DECORATION",12,"2/24/2011 14:27",0.85,18056,"United Kingdom"
"568657","22196","SMALL HEART MEASURING SPOONS",2,"9/28/2011 12:22",0.85,16460,"United Kingdom"
"553001","22583","PACK OF 6 HANDBAG GIFT BOXES",6,"5/12/2011 15:23",2.55,17658,"United Kingdom"
"581456","21124","SET/10 BLUE POLKADOT PARTY CANDLES",8,"12/8/2011 18:42",1.25,17530,"United Kingdom"
"578521","21791","VINTAGE HEADS AND TAILS CARD GAME ",1,"11/24/2011 14:06",1.25,17812,"United Kingdom"
"554275","84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",8,"5/23/2011 13:17",0.42,14903,"United Kingdom"
"567658","23398","HANGING HEART BONHEUR",12,"9/21/2011 14:50",0.85,14428,"United Kingdom"
"542613","22720","SET OF 3 CAKE TINS PANTRY DESIGN ",5,"1/30/2011 14:36",4.95,17431,"United Kingdom"
"563708","22380","TOY TIDY SPACEBOY  ",5,"8/18/2011 15:09",2.1,17001,"United Kingdom"
"545688","22989","SET 2 PANTRY DESIGN TEA TOWELS",2,"3/6/2011 12:42",3.25,16033,"United Kingdom"
"573328","20828","GLITTER BUTTERFLY CLIPS",1,"10/30/2011 11:09",2.55,16601,"United Kingdom"
"545978","21980","PACK OF 12 RED RETROSPOT TISSUES ",12,"3/8/2011 12:19",0.29,13975,"United Kingdom"
"575668","21890","S/6 WOODEN SKITTLES IN COTTON BAG",1,"11/10/2011 14:59",3.25,18283,"United Kingdom"
"557846","22551","PLASTERS IN TIN SPACEBOY",8,"6/23/2011 10:44",1.65,17365,"United Kingdom"
"574053","22867","HAND WARMER BIRD DESIGN",12,"11/2/2011 14:04",2.1,16379,"United Kingdom"
"553899","23170","REGENCY TEA PLATE ROSES ",12,"5/19/2011 17:25",1.65,14292,"United Kingdom"
"574678","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"11/6/2011 12:36",1.25,13365,"United Kingdom"
"567823","22733","3D TRADITIONAL CHRISTMAS STICKERS",18,"9/22/2011 12:55",1.25,12910,"United Kingdom"
"574090","22726","ALARM CLOCK BAKELIKE GREEN",4,"11/3/2011 9:17",3.75,17442,"United Kingdom"
"541282","22655","VINTAGE RED KITCHEN CABINET",2,"1/17/2011 12:31",125,17690,"United Kingdom"
"547357","22285","HANGING HEN ON NEST DECORATION",12,"3/22/2011 12:15",1.65,17613,"United Kingdom"
"543191","21985","PACK OF 12 HEARTS DESIGN TISSUES ",12,"2/4/2011 11:54",0.29,13137,"United Kingdom"
"558200","22431","WATERING CAN BLUE ELEPHANT",3,"6/27/2011 13:00",1.95,15976,"United Kingdom"
"564736","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",12,"8/28/2011 13:42",3.25,16353,"United Kingdom"
"550275","22366","DOORMAT AIRMAIL ",2,"4/15/2011 12:35",7.95,13993,"United Kingdom"
"554326","23284","DOORMAT KEEP CALM AND COME IN",1,"5/23/2011 16:32",7.95,13737,"United Kingdom"
"548711","21976","PACK OF 60 MUSHROOM CAKE CASES",1,"4/3/2011 14:24",0.55,18116,"United Kingdom"
"549959","22559","SEASIDE FLYING DISC",12,"4/13/2011 13:47",1.25,16097,"United Kingdom"
"545226","22270","HAPPY EASTER HANGING DECORATION",4,"3/1/2011 9:33",3.75,12428,"Finland"
"564353","22781","GUMBALL MAGAZINE RACK",4,"8/24/2011 15:08",7.65,15764,"United Kingdom"
"553907","23111","PARISIENNE SEWING BOX",1,"5/19/2011 18:21",12.5,14551,"United Kingdom"
"538999","21012","ANTIQUE ALL GLASS CANDLESTICK",6,"12/15/2010 12:09",2.1,16003,"United Kingdom"
"545835","21896","POTTING SHED TWINE",2,"3/7/2011 13:17",2.1,17654,"United Kingdom"
"573551","22470","HEART OF WICKER LARGE",3,"10/31/2011 13:35",2.95,15044,"United Kingdom"
"579446","21616","4 PEAR BOTANICAL DINNER CANDLES",12,"11/29/2011 13:43",1.25,14121,"United Kingdom"
"577504","85099B","JUMBO BAG RED RETROSPOT",2,"11/20/2011 12:36",2.08,14159,"United Kingdom"
"550188","47566","PARTY BUNTING",8,"4/14/2011 18:57",4.95,12457,"Switzerland"
"538626","20977","36 PENCILS TUBE WOODLAND",3,"12/13/2010 12:57",1.25,17338,"United Kingdom"
"563076","20727","LUNCH BAG  BLACK SKULL.",100,"8/11/2011 16:12",1.45,14646,"Netherlands"
"561688","17091J","VANILLA INCENSE IN TIN",36,"7/29/2011 8:48",0.38,14407,"United Kingdom"
"572880","21619","4 VANILLA BOTANICAL CANDLES",2,"10/26/2011 13:35",1.25,16415,"United Kingdom"
"569640","23294","SET OF 6 SNACK LOAF BAKING CASES",80,"10/5/2011 12:25",0.83,12471,"Germany"
"560260","22666","RECIPE BOX PANTRY YELLOW DESIGN",1,"7/17/2011 13:32",2.95,14044,"United Kingdom"
"575482","23069","EDWARDIAN PHOTO FRAME",4,"11/9/2011 16:33",6.25,15916,"United Kingdom"
"543597","21623","VINTAGE UNION JACK MEMOBOARD",4,"2/10/2011 12:32",9.95,12857,"United Kingdom"
"537421","22570","FELTCRAFT CUSHION RABBIT",2,"12/6/2010 15:25",3.75,17218,"United Kingdom"
"571909","22431","WATERING CAN BLUE ELEPHANT",1,"10/19/2011 15:08",1.95,15006,"United Kingdom"
"574529","23551","PACK OF 12 PAISLEY PARK TISSUES ",6,"11/4/2011 14:06",0.39,17233,"United Kingdom"
"575367","22573","STAR WOODEN CHRISTMAS DECORATION",12,"11/9/2011 15:05",0.85,15114,"United Kingdom"
"569669","22497","SET OF 2 TINS VINTAGE BATHROOM ",1,"10/5/2011 13:47",4.25,14730,"United Kingdom"
"542717","84520B","PACK 20 ENGLISH ROSE PAPER NAPKINS",1,"1/31/2011 14:07",0.85,17580,"United Kingdom"
"574038","22986","WRAP GINGHAM ROSE ",25,"11/2/2011 12:56",0.42,18164,"United Kingdom"
"568399","22909","SET OF 20 VINTAGE CHRISTMAS NAPKINS",12,"9/27/2011 10:26",0.85,16145,"United Kingdom"
"557598","22082","RIBBON REEL STRIPES DESIGN ",5,"6/21/2011 11:33",1.65,14667,"United Kingdom"
"549937","21755","LOVE BUILDING BLOCK WORD",10,"4/13/2011 11:40",5.95,15046,"United Kingdom"
"576912","22391","PAPERWEIGHT HOME SWEET HOME",6,"11/17/2011 10:01",2.55,13756,"United Kingdom"
"551125","90158","ST TROPEZ NECKLACE",2,"4/26/2011 12:47",4.95,17277,"United Kingdom"
"577071","22942","CHRISTMAS LIGHTS 10 SANTAS ",2,"11/17/2011 14:56",8.5,13969,"United Kingdom"
"573876","22566","FELTCRAFT HAIRBAND PINK AND PURPLE",4,"11/1/2011 12:48",0.85,16360,"United Kingdom"
"543369","22652","TRAVEL SEWING KIT",4,"2/7/2011 14:49",1.65,16255,"United Kingdom"
"578420","21175","GIN + TONIC DIET METAL SIGN",2,"11/24/2011 11:57",2.55,16326,"United Kingdom"
"554933","22722","SET OF 6 SPICE TINS PANTRY DESIGN",3,"5/27/2011 13:26",3.95,13232,"United Kingdom"
"546851","85049G","CHOCOLATE BOX RIBBONS ",12,"3/17/2011 13:23",1.25,12480,"Germany"
"548728","23006","TRAVEL CARD WALLET FLOWER MEADOW",24,"4/4/2011 9:55",0.42,13198,"United Kingdom"
"578924","22991","GIRAFFE WOODEN RULER",4,"11/27/2011 12:10",1.95,16983,"United Kingdom"
"553388","23298","SPOTTY BUNTING",3,"5/16/2011 16:36",4.95,15910,"United Kingdom"
"551342","21912","VINTAGE SNAKES & LADDERS",8,"4/28/2011 8:34",3.75,16099,"United Kingdom"
"543280","21929","JUMBO BAG PINK VINTAGE PAISLEY",10,"2/6/2011 14:56",1.95,14438,"United Kingdom"
"552829","85124C","GREEN JUICY FRUIT PHOTO FRAME",2,"5/11/2011 13:42",2.55,12748,"United Kingdom"
"546246","21955","DOORMAT UNION JACK GUNS AND ROSES",4,"3/10/2011 13:28",7.95,14841,"United Kingdom"
"552296","22383","LUNCH BAG SUKI DESIGN ",3,"5/8/2011 14:09",1.65,15518,"United Kingdom"
"579332","21166","COOK WITH WINE METAL SIGN ",24,"11/29/2011 11:41",2.08,14408,"United Kingdom"
"560644","22804","CANDLEHOLDER PINK HANGING HEART",10,"7/20/2011 11:22",2.95,16271,"United Kingdom"
"578846","23332","IVORY WICKER HEART LARGE",4,"11/25/2011 17:27",1.65,17757,"United Kingdom"
"576212","23356","LOVE HOT WATER BOTTLE",5,"11/14/2011 12:45",5.95,18082,"United Kingdom"
"547223","22549","PICTURE DOMINOES",5,"3/21/2011 15:10",1.45,12867,"United Kingdom"
"565915","22082","RIBBON REEL STRIPES DESIGN ",1,"9/7/2011 15:52",1.65,15752,"United Kingdom"
"542634","22971","QUEENS GUARD COFFEE MUG",6,"1/31/2011 10:42",2.55,15448,"United Kingdom"
"552247","21927","BLUE/CREAM STRIPE CUSHION COVER ",2,"5/6/2011 19:48",1.25,12748,"United Kingdom"
"555515","22974","CHILDRENS DOLLY GIRL MUG",6,"6/5/2011 10:47",1.65,17690,"United Kingdom"
"572513","23393","HOME SWEET HOME CUSHION COVER ",1,"10/24/2011 14:36",3.75,16728,"United Kingdom"
"570197","23029","DRAWER KNOB CRACKLE GLAZE GREEN",2,"10/7/2011 15:45",1.65,13755,"United Kingdom"
"579470","23369","SET 36 COLOUR PENCILS LOVE LONDON",3,"11/29/2011 15:06",1.25,16549,"United Kingdom"
"573155","20979","36 PENCILS TUBE RED RETROSPOT",16,"10/28/2011 8:34",1.25,13632,"United Kingdom"
"559768","15056N","EDWARDIAN PARASOL NATURAL",12,"7/12/2011 11:35",5.95,13207,"United Kingdom"
"545998","22750","FELTCRAFT PRINCESS LOLA DOLL",4,"3/8/2011 14:35",3.75,13373,"United Kingdom"
"536782","21669","BLUE STRIPE CERAMIC DRAWER KNOB",12,"12/2/2010 15:18",1.25,17567,"United Kingdom"
"550778","22728","ALARM CLOCK BAKELIKE PINK",4,"4/20/2011 13:36",3.75,14868,"United Kingdom"
"547365","22804","CANDLEHOLDER PINK HANGING HEART",12,"3/22/2011 12:36",2.95,12775,"Netherlands"
"549372","22507","MEMO BOARD RETROSPOT  DESIGN",2,"4/8/2011 11:28",4.95,14958,"United Kingdom"
"540992","51008","AFGHAN SLIPPER SOCK PAIR",10,"1/12/2011 16:57",3.45,17364,"United Kingdom"
"576053","22911","PAPER CHAIN KIT LONDON",3,"11/13/2011 14:53",2.95,16726,"United Kingdom"
"543740","47590A","BLUE HAPPY BIRTHDAY BUNTING",1,"2/11/2011 13:36",5.45,15311,"United Kingdom"
"555574","23080","RED METAL BOX TOP SECRET",4,"6/5/2011 15:46",8.25,12417,"Belgium"
"579401","82494L","WOODEN FRAME ANTIQUE WHITE ",6,"11/29/2011 12:12",2.95,14550,"United Kingdom"
"536643","85099B","JUMBO BAG RED RETROSPOT",3,"12/2/2010 11:57",1.95,14390,"United Kingdom"
"540240","85054","FRENCH ENAMEL POT W LID",12,"1/5/2011 15:09",1.25,17585,"United Kingdom"
"550939","84970S","HANGING HEART ZINC T-LIGHT HOLDER",12,"4/21/2011 15:25",0.85,16146,"United Kingdom"
"554933","22066","LOVE HEART TRINKET POT",10,"5/27/2011 13:26",0.39,13232,"United Kingdom"
"561798","21169","YOU'RE CONFUSING ME METAL SIGN ",36,"7/29/2011 13:39",1.69,14911,"EIRE"
"576559","22839","3 TIER CAKE TIN GREEN AND CREAM",1,"11/15/2011 13:19",14.95,14711,"United Kingdom"
"563720","22211","WOOD STAMP SET FLOWERS",3,"8/18/2011 16:24",0.83,15867,"United Kingdom"
"571280","23319","BOX OF 6 MINI 50'S CRACKERS",1,"10/16/2011 13:08",2.49,18122,"United Kingdom"
"570452","23389","SPACEBOY MINI BACKPACK",4,"10/10/2011 15:15",4.15,12427,"Germany"
"577520","23188","VINTAGE  2 METRE FOLDING RULER",1,"11/20/2011 13:20",1.65,14553,"United Kingdom"
"580136","22419","LIPSTICK PEN RED",1,"12/1/2011 19:42",0.42,17841,"United Kingdom"
"537773","22469","HEART OF WICKER SMALL",4,"12/8/2010 12:36",1.65,16016,"United Kingdom"
"571937","22354","RETROSPOT PADDED SEAT CUSHION",30,"10/20/2011 9:28",3.39,14911,"EIRE"
"569005","22660","DOORMAT I LOVE LONDON",2,"9/29/2011 18:30",8.25,16268,"United Kingdom"
"552727","21912","VINTAGE SNAKES & LADDERS",4,"5/11/2011 10:32",3.75,14920,"United Kingdom"
"562928","84947","ANTIQUE SILVER TEA GLASS ENGRAVED",6,"8/10/2011 15:29",1.25,15494,"United Kingdom"
"571712","22551","PLASTERS IN TIN SPACEBOY",3,"10/18/2011 16:46",1.65,14056,"United Kingdom"
"555349","22558","CLOTHES PEGS RETROSPOT PACK 24 ",5,"6/2/2011 12:08",1.65,16729,"United Kingdom"
"558196","22487","WHITE WOOD GARDEN PLANT LADDER",1,"6/27/2011 12:38",9.95,16033,"United Kingdom"
"580673","21175","GIN AND TONIC DIET METAL SIGN",12,"12/5/2011 14:30",2.55,13089,"United Kingdom"
"542369","22328","ROUND SNACK BOXES SET OF 4 FRUITS ",12,"1/27/2011 13:08",2.95,12645,"Germany"
"553220","23207","LUNCH BAG ALPHABET DESIGN",10,"5/16/2011 9:57",1.65,13319,"United Kingdom"
"553876","21700","BIG DOUGHNUT FRIDGE MAGNETS",12,"5/19/2011 14:45",0.85,16463,"United Kingdom"
"558911","23342","MINT DINER WALL CLOCK",2,"7/5/2011 9:23",8.5,14189,"United Kingdom"
"563737","22303","COFFEE MUG APPLES DESIGN",6,"8/18/2011 18:51",2.55,16261,"United Kingdom"
"538069","22961","JAM MAKING SET PRINTED",5,"12/9/2010 14:08",1.45,16795,"United Kingdom"
"547829","21136","PAINTED METAL PEARS ASSORTED",16,"3/25/2011 15:24",1.69,16081,"United Kingdom"
"571745","22960","JAM MAKING SET WITH JARS",6,"10/19/2011 10:48",4.25,14911,"EIRE"
"559145","23236","DOILEY STORAGE TIN",6,"7/6/2011 14:17",2.89,17404,"Sweden"
"566914","22921","HERB MARKER CHIVES ",6,"9/15/2011 14:08",0.65,15466,"United Kingdom"
"538967","85199S","SMALL HANGING IVORY/RED WOOD BIRD",24,"12/15/2010 11:32",0.42,13495,"United Kingdom"
"571746","22418","10 COLOUR SPACEBOY PEN",24,"10/19/2011 10:56",0.85,17043,"United Kingdom"
"539639","22616","PACK OF 12 LONDON TISSUES ",3,"12/20/2010 15:26",0.29,14083,"United Kingdom"
"563698","85170B","SET/6 BLACK BIRD T-LIGHT CANDLES",2,"8/18/2011 13:46",2.1,14667,"United Kingdom"
"571274","22508","DOORSTOP RETROSPOT HEART",2,"10/16/2011 12:25",3.75,16934,"United Kingdom"
"558295","20974","12 PENCILS SMALL TUBE SKULL",24,"6/28/2011 10:38",0.65,14481,"United Kingdom"
"551161","21070","VINTAGE BILLBOARD MUG ",12,"4/26/2011 15:26",1.25,18183,"United Kingdom"
"579536","23535","WALL ART BICYCLE SAFETY",4,"11/30/2011 9:53",5.95,12957,"United Kingdom"
"574290","23217","LAUREL HEART ANTIQUE SILVER",6,"11/3/2011 15:18",1.25,17403,"United Kingdom"
"548987","22804","CANDLEHOLDER PINK HANGING HEART",4,"4/5/2011 12:50",2.95,14535,"United Kingdom"
"573544","21534","DAIRY MAID LARGE MILK JUG",1,"10/31/2011 13:11",4.95,12856,"United Kingdom"
"553004","21792","CLASSIC FRENCH STYLE BASKET GREEN ",1,"5/12/2011 16:11",3.95,17764,"United Kingdom"
"536874","22632","HAND WARMER RED RETROSPOT",1,"12/3/2010 11:35",2.1,16891,"United Kingdom"
"536415","21916","SET 12 RETRO WHITE CHALK STICKS",2,"12/1/2010 11:57",0.42,12838,"United Kingdom"
"579560","23321","SMALL WHITE HEART OF WICKER",2,"11/30/2011 11:31",1.65,15039,"United Kingdom"
"568660","84581","DOG TOY WITH PINK CROCHET SKIRT",4,"9/28/2011 12:33",3.75,15134,"United Kingdom"
"572997","85038","6 CHOCOLATE LOVE HEART T-LIGHTS",8,"10/27/2011 11:24",2.1,17878,"United Kingdom"
"540183","20685","DOORMAT RED RETROSPOT",10,"1/5/2011 13:37",6.75,15093,"United Kingdom"
"550193","20975","12 PENCILS SMALL TUBE RED RETROSPOT",24,"4/15/2011 9:27",0.65,13952,"United Kingdom"
"577105","22865","HAND WARMER OWL DESIGN",12,"11/17/2011 17:16",2.1,16076,"United Kingdom"
"580999","22744","MAKE YOUR OWN MONSOON CARD KIT",1,"12/6/2011 17:49",0.79,17883,"United Kingdom"
"576857","22435","SET OF 9 HEART SHAPED BALLOONS",1,"11/16/2011 15:52",1.25,12748,"United Kingdom"
"575481","17012D","ORIGAMI ROSE INCENSE/CANDLE SET ",4,"11/9/2011 16:28",0.85,15679,"United Kingdom"
"560383","23198","PANTRY MAGNETIC  SHOPPING LIST",24,"7/18/2011 12:52",1.25,16762,"United Kingdom"
